# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T04:58:41.790328,0,160.8,130.1,0.0,1957.0
2026-06-22T04:58:42.791659,0,165.56,211.3,23.3,2032.9
2026-06-22T04:58:43.792987,0,0.04,211.1,0.1,2033.1
2026-06-22T04:58:44.794322,0,0.53,211.7,1.3,2034.5
2026-06-22T04:58:45.795650,0,0.34,211.7,0.1,2034.6
2026-06-22T04:58:46.797004,0,0.41,211.9,0.1,2027.4
2026-06-22T04:58:47.798354,0,2.41,213.4,1.8,1996.1
2026-06-22T04:58:48.799717,0,3.83,215.0,1.1,2003.5
2026-06-22T04:58:49.800090,0,4.64,217.3,2.7,2001.7
2026-06-22T04:58:50.801425,0,4.76,220.3,2.4,2001.9
2026-06-22T04:58:51.802755,0,6.03,223.9,2.5,2001.2
2026-06-22T04:58:52.804018,0,8.12,228.8,3.5,2001.7
2026-06-22T04:58:53.808142,0,9.42,235.2,3.1,2003.4
2026-06-22T04:58:54.812960,0,11.34,243.0,5.7,2005.0
2026-06-22T04:58:55.819105,0,11.85,253.1,4.7,2005.2
2026-06-22T04:58:56.821682,0,7.2,261.6,3.3,2006.5
2026-06-22T04:58:57.825667,0,9.18,268.2,3.2,2006.1
2026-06-22T04:58:58.827130,0,60.15,283.1,9.0,2004.8
2026-06-22T04:58:59.828444,0,100.44,308.1,13.3,2006.3
2026-06-22T04:59:00.829764,0,98.64,330.7,12.5,2013.6
2026-06-22T04:59:01.831080,0,99.93,349.7,12.5,2025.5
2026-06-22T04:59:02.832391,0,100.41,367.8,12.5,2043.2
2026-06-22T04:59:03.833716,0,100.02,386.1,12.5,2061.1
2026-06-22T04:59:04.835035,0,100.03,403.1,13.6,2080.4
2026-06-22T04:59:05.836347,0,100.4,420.3,12.7,2097.5
2026-06-22T04:59:06.837682,0,99.99,437.3,12.7,2114.7
2026-06-22T04:59:07.839011,0,100.01,455.5,12.7,2132.9
2026-06-22T04:59:08.840338,0,100.42,473.6,12.5,2150.8
2026-06-22T04:59:09.841667,0,100.02,491.4,13.4,2170.6
2026-06-22T04:59:10.842989,0,100.02,508.2,12.4,2188.1
2026-06-22T04:59:11.844308,0,100.41,525.6,13.3,2200.1
2026-06-22T04:59:12.845636,0,100.02,545.6,12.5,2218.6
2026-06-22T04:59:13.846968,0,100.02,635.0,14.2,2308.2
2026-06-22T04:59:14.848290,0,100.42,727.7,14.7,2401.4
2026-06-22T04:59:15.849620,0,99.11,813.6,13.8,2487.5
2026-06-22T04:59:16.850951,0,100.03,899.6,14.2,2573.1
2026-06-22T04:59:17.852279,0,100.42,989.9,14.0,2663.6
2026-06-22T04:59:18.853613,0,100.02,1077.4,14.1,2751.0
2026-06-22T04:59:19.855009,0,100.01,1930.9,15.3,3604.4
2026-06-22T04:59:20.856319,0,100.66,3076.4,14.4,3946.8
2026-06-22T04:59:21.857660,1,156.48,3708.5,20.9,4562.6
2026-06-22T04:59:22.859001,1,121.45,3746.5,17.1,4599.2
2026-06-22T04:59:23.860346,1,100.42,3758.4,14.5,4611.5
2026-06-22T04:59:24.904295,1,176.74,4116.1,25.0,4968.9
2026-06-22T04:59:25.905666,1,235.05,4131.2,30.0,4984.2
2026-06-22T04:59:26.908105,1,288.0,4545.3,36.6,5397.3
2026-06-22T04:59:27.909738,1,403.13,4571.6,53.1,5423.8
2026-06-22T04:59:28.911211,1,396.04,4578.3,51.4,5430.5
2026-06-22T04:59:29.912581,1,182.09,4577.9,23.8,5432.1
2026-06-22T04:59:30.914028,1,381.76,4595.6,49.4,5448.1
2026-06-22T04:59:31.915636,1,398.47,4596.9,53.3,5449.3
2026-06-22T04:59:32.916256,1,386.43,4608.3,50.3,5460.6
2026-06-22T04:59:33.918101,1,150.95,4608.4,18.9,5460.8
2026-06-22T04:59:34.919608,1,406.88,4633.2,54.7,5501.7
2026-06-22T04:59:35.921391,1,398.13,4633.2,52.8,5501.7
2026-06-22T04:59:36.922871,1,162.8,4633.1,20.2,5501.8
2026-06-22T04:59:37.924302,1,273.89,4639.8,35.2,5508.1
2026-06-22T04:59:38.925857,1,289.82,4645.8,37.1,5513.8
2026-06-22T04:59:39.927519,1,401.04,4663.1,54.0,5533.3
2026-06-22T04:59:40.928304,1,385.23,4670.2,49.8,5522.7
2026-06-22T04:59:41.929729,1,202.96,4670.2,25.8,5522.7
2026-06-22T04:59:42.931193,1,328.76,4674.7,42.4,5527.6
2026-06-22T04:59:43.932277,1,410.77,4678.4,54.3,5531.8
2026-06-22T04:59:44.933804,1,361.47,4681.9,48.2,5539.2
2026-06-22T04:59:45.935748,1,167.06,4681.9,20.9,5539.3
2026-06-22T04:59:46.937278,1,400.67,4685.0,52.1,5542.4
2026-06-22T04:59:47.938790,1,400.09,4684.9,53.3,5542.4
2026-06-22T04:59:48.940235,1,367.37,4684.8,47.9,5542.4
2026-06-22T04:59:49.942324,1,171.06,4687.8,22.1,5547.4
2026-06-22T04:59:50.943894,1,406.17,4691.3,53.3,5550.6
2026-06-22T04:59:51.945431,1,386.34,4690.8,52.9,5545.2
2026-06-22T04:59:52.946896,1,302.76,4690.8,42.8,5545.4
2026-06-22T04:59:53.948346,1,125.12,4690.8,17.0,5545.3
2026-06-22T04:59:55.006800,1,414.01,4725.8,53.2,5579.7
2026-06-22T04:59:56.008166,1,378.05,4725.8,49.7,5579.7
2026-06-22T04:59:57.009616,1,188.42,4725.6,24.0,5579.7
2026-06-22T04:59:58.011045,1,240.16,4725.5,30.6,5579.7
2026-06-22T04:59:59.012177,1,320.65,4795.4,40.7,5648.0
2026-06-22T05:00:00.015321,1,399.5,4795.0,54.2,5665.8
2026-06-22T05:00:01.016402,1,388.37,4795.1,51.0,5665.7
2026-06-22T05:00:02.017892,1,153.84,4795.0,21.7,5667.8
2026-06-22T05:00:03.019377,1,389.42,4795.6,50.9,5667.8
2026-06-22T05:00:04.031582,1,398.92,4795.6,53.6,5667.8
2026-06-22T05:00:05.033516,1,356.3,4802.1,46.4,5671.6
2026-06-22T05:00:06.034929,1,108.21,4802.0,13.5,5671.3
2026-06-22T05:00:07.036383,1,240.45,4803.4,30.5,5672.4
2026-06-22T05:00:08.037875,1,411.51,4803.5,53.8,5672.5
2026-06-22T05:00:09.039378,1,372.53,4803.3,49.5,5656.7
2026-06-22T05:00:10.041385,1,369.3,4815.2,50.1,5668.9
2026-06-22T05:00:11.042933,1,400.42,4818.1,53.0,5671.6
2026-06-22T05:00:12.044380,1,352.94,4818.1,46.3,5671.6
2026-06-22T05:00:13.045816,1,277.96,4818.1,35.5,5671.8
2026-06-22T05:00:14.048278,1,288.27,4818.0,36.9,5671.8
2026-06-22T05:00:15.119830,1,411.11,4829.0,52.7,5684.0
2026-06-22T05:00:16.125053,1,360.07,4829.2,46.6,5684.3
2026-06-22T05:00:17.126517,1,202.58,4829.2,25.5,5684.2
2026-06-22T05:00:18.128001,1,366.2,4829.5,46.7,5684.2
2026-06-22T05:00:19.129579,1,398.14,4829.5,52.9,5684.2
2026-06-22T05:00:20.130947,1,180.41,4829.3,23.4,5684.8
2026-06-22T05:00:21.132188,1,217.11,4829.3,26.8,5685.0
2026-06-22T05:00:22.133566,1,192.95,4829.3,24.5,5685.0
2026-06-22T05:00:23.134994,1,365.7,4839.7,46.4,5690.9
2026-06-22T05:00:24.136179,1,405.59,4841.1,53.8,5693.6
2026-06-22T05:00:25.137544,1,165.7,4840.7,21.0,5697.5
2026-06-22T05:00:26.138906,1,333.6,4840.7,42.9,5697.8
2026-06-22T05:00:27.142514,1,218.14,4840.7,27.3,5698.1
2026-06-22T05:00:28.144098,1,403.69,4840.8,53.1,5698.1
2026-06-22T05:00:29.145456,1,338.08,4840.7,44.3,5698.2
2026-06-22T05:00:30.146957,1,248.28,4840.6,32.7,5701.9
2026-06-22T05:00:31.148321,1,159.81,4840.6,20.2,5701.9
2026-06-22T05:00:32.204266,1,403.66,4840.7,51.0,5697.2
2026-06-22T05:00:33.205674,1,398.6,4840.7,52.8,5697.2
2026-06-22T05:00:34.207047,1,168.8,4840.7,21.3,5714.0
2026-06-22T05:00:35.208418,1,304.74,4840.7,42.0,5714.7
2026-06-22T05:00:36.209871,1,387.7,4840.7,50.5,5714.5
2026-06-22T05:00:37.211993,1,398.0,4840.7,52.4,5714.6
2026-06-22T05:00:38.213413,1,353.63,4840.7,45.1,5714.8
2026-06-22T05:00:39.217027,1,198.98,4840.9,25.3,5714.8
2026-06-22T05:00:40.218568,1,404.21,4840.8,54.1,5714.1
2026-06-22T05:00:41.220035,1,329.47,4840.8,43.3,5714.3
2026-06-22T05:00:42.221501,1,230.58,4841.4,29.1,5698.6
2026-06-22T05:00:43.222862,1,201.46,4841.4,25.5,5698.6
2026-06-22T05:00:44.224129,1,359.94,4841.3,46.4,5698.6
