# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T01:40:53.123398,0,277.32,846.4,0.0,2572.4
2026-06-22T01:40:54.124081,0,237.74,937.4,33.5,2645.6
2026-06-22T01:40:55.125467,0,163.27,1057.6,22.3,2761.3
2026-06-22T01:40:56.126855,0,105.14,1101.3,17.0,2804.6
2026-06-22T01:40:57.128095,0,102.51,1102.2,16.9,2812.2
2026-06-22T01:40:58.129492,0,101.32,1102.5,16.8,2816.2
2026-06-22T01:40:59.131143,0,101.12,1102.7,16.6,2817.4
2026-06-22T01:41:00.132511,0,101.8,1103.2,16.5,2811.4
2026-06-22T01:41:01.133918,0,101.49,1103.3,16.8,2811.6
2026-06-22T01:41:02.135329,0,101.46,1103.7,15.0,2795.7
2026-06-22T01:41:03.136105,0,101.89,1104.0,16.5,2798.2
2026-06-22T01:41:04.137460,0,101.5,1104.4,14.9,2798.0
2026-06-22T01:41:05.138769,0,101.5,1105.0,15.9,2793.0
2026-06-22T01:41:06.140129,0,102.09,1105.3,16.0,2791.9
2026-06-22T01:41:07.141525,0,102.05,1106.0,15.7,2792.2
2026-06-22T01:41:08.142803,0,103.32,1108.9,18.1,2791.6
2026-06-22T01:41:09.144088,0,103.05,1109.7,15.9,2790.7
2026-06-22T01:41:10.145449,0,102.97,1110.7,16.5,2791.3
2026-06-22T01:41:11.146842,0,103.27,1112.1,17.0,2793.1
2026-06-22T01:41:12.148103,0,104.09,1114.0,17.8,2794.1
2026-06-22T01:41:13.149419,0,106.07,1116.8,20.1,2794.6
2026-06-22T01:41:14.150818,0,105.64,1120.4,17.8,2795.1
2026-06-22T01:41:15.152073,0,107.22,1124.9,19.1,2795.9
2026-06-22T01:41:16.153445,0,108.49,1130.5,19.8,2796.7
2026-06-22T01:41:17.154025,0,109.24,1137.4,19.0,2797.0
2026-06-22T01:41:18.155446,0,108.8,1145.2,20.9,2798.7
2026-06-22T01:41:19.155998,0,109.8,1151.8,19.3,2798.2
2026-06-22T01:41:20.157309,0,110.24,1159.3,16.0,2797.0
2026-06-22T01:41:21.158679,0,149.71,1209.1,24.3,2797.8
2026-06-22T01:41:22.160069,0,201.79,1299.2,28.4,2866.1
2026-06-22T01:41:23.161422,0,201.7,1386.1,30.5,2953.6
2026-06-22T01:41:24.162776,0,201.58,1473.7,28.7,3040.8
2026-06-22T01:41:25.164175,0,200.55,1560.7,28.6,3142.2
2026-06-22T01:41:26.165528,0,201.18,1646.6,28.5,3227.7
2026-06-22T01:41:27.166924,0,201.14,1727.1,31.3,3314.9
2026-06-22T01:41:28.168286,0,202.05,1810.1,29.7,3397.5
2026-06-22T01:41:29.169646,0,201.24,1893.7,28.9,3481.1
2026-06-22T01:41:30.171014,0,199.78,1975.8,29.5,3562.6
2026-06-22T01:41:31.172636,0,202.02,3508.8,29.1,5095.7
2026-06-22T01:41:32.174082,0,201.09,3632.4,29.1,4413.4
2026-06-22T01:41:33.175854,0,267.66,4559.9,39.0,5330.1
2026-06-22T01:41:34.177251,1,224.6,4641.9,31.3,5408.7
2026-06-22T01:41:35.178671,1,201.44,4680.4,28.6,5446.8
2026-06-22T01:41:36.180066,1,359.25,5031.5,48.1,5792.1
2026-06-22T01:41:37.205449,1,366.23,5434.8,46.8,6193.0
2026-06-22T01:41:38.206969,1,401.73,5464.5,62.1,6226.7
2026-06-22T01:41:39.208211,1,402.31,5466.3,63.3,6220.8
2026-06-22T01:41:40.209673,1,400.5,5474.6,62.8,6228.4
2026-06-22T01:41:41.211308,1,400.89,5497.4,60.6,6251.3
2026-06-22T01:41:42.212226,1,402.72,5509.7,52.9,6263.2
2026-06-22T01:41:43.213661,1,238.24,5509.4,30.6,6266.7
2026-06-22T01:41:44.215145,1,387.93,5553.5,50.3,6310.4
2026-06-22T01:41:45.216196,1,404.11,5564.8,53.6,6317.0
2026-06-22T01:41:46.217647,1,381.14,6071.9,50.0,6822.5
2026-06-22T01:41:47.219060,1,277.16,6113.1,35.5,6863.7
2026-06-22T01:41:48.221003,1,357.1,6118.4,46.6,6870.3
2026-06-22T01:41:49.222522,1,402.46,6131.5,53.1,6882.4
2026-06-22T01:41:50.223986,1,383.04,6143.0,50.2,6892.2
2026-06-22T01:41:51.226657,1,386.33,6147.6,50.7,6897.6
2026-06-22T01:41:52.228137,1,404.11,6180.4,52.6,6930.2
2026-06-22T01:41:53.229556,1,389.21,6180.2,52.8,6932.3
2026-06-22T01:41:54.231023,1,393.43,6180.3,51.5,6932.2
2026-06-22T01:41:55.232109,1,412.87,6190.7,53.6,6957.6
2026-06-22T01:41:56.233662,1,399.48,6190.7,52.9,6957.5
2026-06-22T01:41:57.235097,1,254.3,6190.6,32.2,6964.8
2026-06-22T01:41:58.236135,1,378.04,6190.3,49.7,6967.7
2026-06-22T01:41:59.237503,1,236.57,6190.7,29.6,6967.5
2026-06-22T01:42:00.238923,1,416.24,6194.8,54.8,6963.9
2026-06-22T01:42:01.240210,1,402.78,6194.8,53.1,6963.8
2026-06-22T01:42:02.241694,1,373.66,6195.6,48.9,6964.5
2026-06-22T01:42:03.245344,1,383.86,6198.4,52.7,6967.1
2026-06-22T01:42:04.246961,1,403.1,6198.4,53.0,6966.8
2026-06-22T01:42:05.248202,1,395.3,6198.5,52.2,6951.7
2026-06-22T01:42:06.303831,1,395.23,6202.1,52.2,6954.6
2026-06-22T01:42:07.305447,1,390.21,6202.1,48.8,6955.0
