# container: cpu_percent = % de 1 core, ram_mb = cgroup. host: host_cpu_percent = % total, host_ram_mb = /proc/meminfo
# host specs: 8 CPUs, 19.3GB RAM | container limit: 4.0 CPUs, 16.0GB RAM
timestamp,epoch,cpu_percent,ram_mb,host_cpu_percent,host_ram_mb
2026-06-22T02:25:42.856482,0,263.26,772.8,0.0,2547.4
2026-06-22T02:25:43.860570,0,256.39,864.3,35.8,2634.4
2026-06-22T02:25:44.864425,0,116.87,875.6,17.8,2649.9
2026-06-22T02:25:45.868195,0,102.89,975.7,14.4,2749.3
2026-06-22T02:25:46.871666,0,102.18,976.0,14.5,2736.6
2026-06-22T02:25:47.876198,0,107.51,978.0,15.5,2732.9
2026-06-22T02:25:48.880655,0,114.38,983.9,17.8,2732.4
2026-06-22T02:25:49.882032,0,114.66,991.2,19.6,2735.3
2026-06-22T02:25:50.883150,0,125.12,997.5,19.8,2736.2
2026-06-22T02:25:51.884084,0,117.58,1005.5,18.3,2734.1
2026-06-22T02:25:52.885622,0,110.98,1013.8,17.8,2734.8
2026-06-22T02:25:53.886952,0,112.62,1022.7,21.0,2734.1
2026-06-22T02:25:54.888117,0,112.71,1031.9,22.4,2735.1
2026-06-22T02:25:55.889488,0,164.85,1119.6,25.4,2754.1
2026-06-22T02:25:56.890843,0,201.22,1232.4,30.9,2867.0
2026-06-22T02:25:57.892151,0,202.62,1346.1,28.7,2978.7
2026-06-22T02:25:58.893510,0,201.11,1461.5,31.9,3093.6
2026-06-22T02:25:59.894876,0,200.07,1569.0,29.9,3201.9
2026-06-22T02:26:00.896093,0,202.01,1675.9,28.3,3315.2
2026-06-22T02:26:01.897442,0,201.24,1783.5,28.8,3422.2
2026-06-22T02:26:02.899016,0,201.27,2122.0,29.1,3762.7
2026-06-22T02:26:03.900160,0,201.82,3906.7,28.5,4843.6
2026-06-22T02:26:04.906097,0,262.6,4823.6,37.5,5661.7
2026-06-22T02:26:05.910577,1,225.4,4520.8,32.3,5353.9
2026-06-22T02:26:06.912214,1,230.19,4807.5,32.6,5640.3
2026-06-22T02:26:07.913636,1,365.8,4930.1,47.9,5763.1
2026-06-22T02:26:08.915129,1,379.08,5338.4,49.5,6171.6
2026-06-22T02:26:09.916190,1,403.11,5340.2,53.9,6175.0
2026-06-22T02:26:10.917708,1,390.87,5351.4,50.6,6170.5
2026-06-22T02:26:11.919121,1,270.37,5351.3,34.3,6170.6
2026-06-22T02:26:12.920202,1,357.31,5363.7,46.0,6181.7
2026-06-22T02:26:13.922131,1,401.16,5381.4,53.4,6199.7
2026-06-22T02:26:14.923559,1,370.62,5381.1,49.9,6200.4
2026-06-22T02:26:15.924965,1,339.86,5389.3,44.0,6208.0
2026-06-22T02:26:16.928662,1,294.43,5398.7,38.1,6215.9
2026-06-22T02:26:17.930273,1,403.24,5401.3,53.2,6218.8
2026-06-22T02:26:18.931983,1,397.3,5402.7,52.1,6220.1
2026-06-22T02:26:19.933418,1,242.85,5402.7,31.2,6224.6
2026-06-22T02:26:20.934886,1,375.66,5402.8,49.2,6224.5
2026-06-22T02:26:21.936192,1,418.3,5422.8,55.1,6244.5
2026-06-22T02:26:22.937848,1,398.55,5425.6,52.9,6247.4
2026-06-22T02:26:23.940535,1,370.01,5425.5,48.9,6247.5
2026-06-22T02:26:24.942022,1,226.64,5425.3,29.6,6250.7
2026-06-22T02:26:25.943572,1,390.95,5429.9,50.5,6254.7
2026-06-22T02:26:26.944331,1,403.25,5430.4,53.9,6249.3
2026-06-22T02:26:27.945817,1,293.84,5430.4,38.1,6249.2
2026-06-22T02:26:28.947411,1,270.78,5430.4,34.5,6249.5
2026-06-22T02:26:29.948920,1,310.63,5430.4,41.9,6251.6
2026-06-22T02:26:30.950415,1,369.1,5434.7,47.6,6255.1
2026-06-22T02:26:32.005489,1,411.09,5434.6,52.2,6255.1
2026-06-22T02:26:33.008572,1,315.55,5434.6,45.0,6255.1
2026-06-22T02:26:34.009978,1,247.7,5434.3,31.4,6271.9
2026-06-22T02:26:35.011411,1,344.25,5434.1,46.8,6271.9
2026-06-22T02:26:36.012410,1,389.48,5442.1,50.6,6279.1
2026-06-22T02:26:37.014393,1,401.28,5442.1,53.2,6278.8
2026-06-22T02:26:38.016018,1,382.62,5442.1,51.5,6264.0
2026-06-22T02:26:39.017460,1,291.52,5442.1,36.9,6264.3
2026-06-22T02:26:40.018895,1,347.71,5445.4,45.6,6267.0
2026-06-22T02:26:41.020339,1,402.65,5445.4,53.1,6267.0
2026-06-22T02:26:42.021895,1,389.37,5445.2,51.6,6267.3
2026-06-22T02:26:43.023329,1,309.97,5445.2,40.1,6267.6
2026-06-22T02:26:44.024192,1,305.14,5445.5,38.7,6267.8
2026-06-22T02:26:45.025948,1,409.67,5445.5,54.7,6267.3
2026-06-22T02:26:46.027399,1,365.59,5445.5,47.7,6267.3
2026-06-22T02:26:47.028272,1,279.53,5445.6,35.6,6267.3
2026-06-22T02:26:48.029730,1,283.88,5445.6,36.3,6267.3
2026-06-22T02:26:49.032526,1,343.81,5447.2,44.0,6268.3
2026-06-22T02:26:50.034096,1,404.09,5453.3,54.2,6275.2
2026-06-22T02:26:51.035532,1,360.23,5453.3,47.7,6275.2
2026-06-22T02:26:52.036156,1,397.65,5453.3,51.6,6275.2
2026-06-22T02:26:53.037608,1,416.44,5456.3,54.7,6277.9
2026-06-22T02:26:54.039144,1,396.9,5456.3,52.5,6278.0
2026-06-22T02:26:55.042442,1,241.6,5460.7,31.6,6281.4
2026-06-22T02:26:56.044044,1,383.41,5460.6,50.5,6281.9
2026-06-22T02:26:57.045525,1,417.28,5467.4,54.6,6288.3
2026-06-22T02:26:58.047308,1,400.63,5467.4,53.2,6288.3
2026-06-22T02:26:59.048222,1,388.48,5467.3,50.6,6288.3
2026-06-22T02:27:00.049651,1,292.91,5466.9,39.0,6306.4
2026-06-22T02:27:01.051085,1,227.6,5467.1,28.9,6306.8
2026-06-22T02:27:02.052181,1,425.77,5467.2,56.2,6306.8
2026-06-22T02:27:03.104524,1,401.56,5467.2,50.8,6306.7
2026-06-22T02:27:04.105963,1,271.25,5467.1,34.3,6306.7
2026-06-22T02:27:05.107397,1,362.02,5467.0,48.4,6309.9
2026-06-22T02:27:06.110667,1,253.7,5490.0,32.7,6332.7
2026-06-22T02:27:07.112240,1,403.09,5496.7,53.6,6332.9
2026-06-22T02:27:08.113736,1,398.87,5496.7,52.6,6332.9
2026-06-22T02:27:09.114539,1,238.16,5496.6,30.0,6333.0
2026-06-22T02:27:10.116298,1,344.81,5496.5,46.1,6318.4
2026-06-22T02:27:11.117805,1,225.69,5496.5,28.4,6318.4
2026-06-22T02:27:12.119299,1,398.65,5496.5,52.0,6318.4
2026-06-22T02:27:13.120502,1,405.58,5496.5,53.6,6318.4
2026-06-22T02:27:14.122159,1,374.31,5496.5,48.6,6318.4
2026-06-22T02:27:15.123636,1,308.34,5614.5,40.1,6434.3
2026-06-22T02:27:16.125155,1,310.01,5614.7,39.6,6434.4
2026-06-22T02:27:17.126754,1,408.45,5614.7,53.9,6434.4
2026-06-22T02:27:18.128326,1,353.62,5614.7,46.2,6434.4
2026-06-22T02:27:19.129694,1,224.21,5614.8,28.5,6434.3
2026-06-22T02:27:20.131088,1,353.39,5614.6,46.2,6435.6
2026-06-22T02:27:21.134683,1,268.8,5614.6,34.2,6435.6
2026-06-22T02:27:22.136245,1,403.33,5614.6,52.2,6435.6
2026-06-22T02:27:23.137695,1,382.21,5752.0,50.3,6571.7
2026-06-22T02:27:24.141472,1,228.51,5752.1,29.6,6572.2
2026-06-22T02:27:25.143006,1,369.94,5751.8,48.9,6571.3
2026-06-22T02:27:26.144373,1,228.23,5751.8,28.9,6571.3
2026-06-22T02:27:27.145855,1,419.54,5751.9,54.9,6571.3
2026-06-22T02:27:28.157009,1,399.22,5751.9,53.3,6571.3
2026-06-22T02:27:29.205802,1,400.05,5751.8,50.2,6574.8
2026-06-22T02:27:30.208289,1,391.48,5751.6,52.9,6572.8
